title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"The Godfather: Part II";1974;http://www.icheckmovies.com/movies/the+godfather+part+ii/;57814;6489;28;748;;http://www.imdb.com/title/tt0071562/;"2015-04-12 18:45:51";no;no;no;no
"The Incredibles";2004;http://www.icheckmovies.com/movies/the+incredibles/;94162;4048;10;391;;http://www.imdb.com/title/tt0317705/;"2015-04-10 01:56:04";no;no;no;no
"Big Hero 6";2014;http://www.icheckmovies.com/movies/big+hero+6/;5821;477;5;118;;http://www.imdb.com/title/tt2245084/;"2015-04-02 10:21:30";no;no;no;no
"The Hobbit: The Desolation of Smaug";2013;http://www.icheckmovies.com/movies/the+hobbit+the+desolation+of+smaug/;17230;830;4;231;;http://www.imdb.com/title/tt1170358/;"2015-04-01 22:36:12";no;no;no;no
"Pacific Rim";2013;http://www.icheckmovies.com/movies/pacific+rim/;11903;799;1;180;;http://www.imdb.com/title/tt1663662/;"2015-04-01 09:17:05";no;no;no;no
"Annie Hall";1977;http://www.icheckmovies.com/movies/annie+hall/;31491;3707;29;649;;http://www.imdb.com/title/tt0075686/;"2015-04-01 09:16:58";no;no;no;no
Amadeus;1984;http://www.icheckmovies.com/movies/amadeus/;38124;3315;21;443;;http://www.imdb.com/title/tt0086879/;"2015-03-22 12:22:02";no;no;no;no
247°F;2011;http://www.icheckmovies.com/movies/247f/;83;0;0;7;;http://www.imdb.com/title/tt1877543/;"2015-03-21 18:12:45";no;no;no;no
"Monsters, Inc.";2001;http://www.icheckmovies.com/movies/monsters+inc./;96112;4781;12;369;;http://www.imdb.com/title/tt0198781/;"2015-03-17 17:17:13";no;no;no;no
"Sen to Chihiro no kamikakushi";2001;http://www.icheckmovies.com/movies/sen+to+chihiro+no+kamikakushi/;50393;7193;30;670;"Spirited Away";http://www.imdb.com/title/tt0245429/;"2015-03-15 14:18:58";yes;no;no;no
"Forrest Gump";1994;http://www.icheckmovies.com/movies/forrest+gump/;112774;9825;24;639;;http://www.imdb.com/title/tt0109830/;"2015-03-08 03:37:46";no;no;no;no
Léon;1994;http://www.icheckmovies.com/movies/leon/;56251;6885;18;458;"The Professional";http://www.imdb.com/title/tt0110413/;"2015-03-01 16:06:54";no;no;no;no
"All the President's Men";1976;http://www.icheckmovies.com/movies/all+the+presidents+men/;12780;861;17;320;;http://www.imdb.com/title/tt0074119/;"2015-03-01 10:27:30";no;no;no;no
"Rain Man";1988;http://www.icheckmovies.com/movies/rain+man/;50461;2525;14;322;;http://www.imdb.com/title/tt0095953/;"2015-03-01 10:27:12";no;no;no;no
"The Judge";2014;http://www.icheckmovies.com/movies/the+judge-2014-1/;1527;82;0;54;;http://www.imdb.com/title/tt1872194/;"2015-03-01 10:26:46";no;no;no;no
Magnolia;1999;http://www.icheckmovies.com/movies/magnolia/;31570;3233;16;451;;http://www.imdb.com/title/tt0175880/;"2015-02-27 00:55:44";yes;no;no;no
"The Wizard of Oz";1939;http://www.icheckmovies.com/movies/the+wizard+of+oz/;73230;3004;31;578;;http://www.imdb.com/title/tt0032138/;"2015-02-26 01:26:53";no;no;no;no
"Boogie Nights";1997;http://www.icheckmovies.com/movies/boogie+nights/;21677;1861;7;341;;http://www.imdb.com/title/tt0118749/;"2015-02-25 00:50:09";no;no;no;no
"The Return of Jafar";1994;http://www.icheckmovies.com/movies/the+return+of+jafar/;2453;22;0;22;;http://www.imdb.com/title/tt0107952/;"2015-02-24 14:09:12";no;no;no;no
"The Little Mermaid";1989;http://www.icheckmovies.com/movies/the+little+mermaid/;61025;1836;4;194;;http://www.imdb.com/title/tt0097757/;"2015-02-24 14:07:23";no;no;no;no
"Piled Higher and Deeper";2011;http://www.icheckmovies.com/movies/piled+higher+and+deeper/;42;3;0;1;;http://www.imdb.com/title/tt2066040/;"2015-02-21 03:25:54";no;no;no;no
"Inherent Vice";2014;http://www.icheckmovies.com/movies/inherent+vice/;1931;160;2;103;;http://www.imdb.com/title/tt1791528/;"2015-02-18 22:45:13";no;no;no;no
"The Nutty Professor";1996;http://www.icheckmovies.com/movies/the+nutty+professor-1996/;33278;128;2;69;;http://www.imdb.com/title/tt0117218/;"2015-02-18 01:52:05";no;no;no;no
Fargo;1996;http://www.icheckmovies.com/movies/fargo/;51482;5247;25;661;;http://www.imdb.com/title/tt0116282/;"2015-02-18 01:45:01";no;no;no;no
"A Simple Plan";1998;http://www.icheckmovies.com/movies/a+simple+plan/;2356;161;2;80;;http://www.imdb.com/title/tt0120324/;"2015-02-18 01:27:03";no;no;no;no
"The Artist";2011;http://www.icheckmovies.com/movies/the+artist-2011-1/;22002;1997;9;401;;http://www.imdb.com/title/tt1655442/;"2015-02-17 20:57:59";no;no;no;no
"Still Alice";2014;http://www.icheckmovies.com/movies/still+alice/;1362;76;0;68;;http://www.imdb.com/title/tt3316960/;"2015-02-17 01:03:47";no;no;no;no
"Basic Instinct 2";2006;http://www.icheckmovies.com/movies/basic+instinct+2/;1098;2;0;25;;http://www.imdb.com/title/tt0430912/;"2015-02-16 01:03:27";no;no;no;no
"The Skulls";2000;http://www.icheckmovies.com/movies/the+skulls/;1323;7;0;13;;http://www.imdb.com/title/tt0192614/;"2015-02-16 00:53:59";no;no;no;no
Popeye;1980;http://www.icheckmovies.com/movies/popeye/;2011;28;0;40;;http://www.imdb.com/title/tt0081353/;"2015-02-16 00:31:51";no;no;no;no
W.;2008;http://www.icheckmovies.com/movies/w./;2123;26;0;43;;http://www.imdb.com/title/tt1175491/;"2015-02-16 00:27:42";no;no;no;no
Collateral;2004;http://www.icheckmovies.com/movies/collateral/;28799;1257;3;204;;http://www.imdb.com/title/tt0369339/;"2015-02-16 00:03:43";no;no;yes;no
"Seven Years in Tibet";1997;http://www.icheckmovies.com/movies/seven+years+in+tibet/;6115;226;0;48;;http://www.imdb.com/title/tt0120102/;"2015-02-15 13:23:15";no;no;no;no
"Without a Paddle";2004;http://www.icheckmovies.com/movies/without+a+paddle/;2716;50;0;25;;http://www.imdb.com/title/tt0364751/;"2015-02-15 02:06:22";no;no;no;no
"Father of the Bride Part II";1995;http://www.icheckmovies.com/movies/father+of+the+bride+part+ii/;3019;57;0;25;;http://www.imdb.com/title/tt0113041/;"2015-02-15 01:59:18";no;no;no;no
"Mission to Mars";2000;http://www.icheckmovies.com/movies/mission+to+mars/;3135;36;2;40;;http://www.imdb.com/title/tt0183523/;"2015-02-15 01:57:35";no;no;no;no
Bowfinger;1999;http://www.icheckmovies.com/movies/bowfinger/;3200;86;0;31;;http://www.imdb.com/title/tt0131325/;"2015-02-15 01:12:59";no;no;no;no
"Eternal Sunshine of the Spotless Mind";2004;http://www.icheckmovies.com/movies/eternal+sunshine+of+the+spotless+mind/;79086;11400;21;717;;http://www.imdb.com/title/tt0338013/;"2015-02-15 00:29:21";no;no;no;no
Cellular;2004;http://www.icheckmovies.com/movies/cellular/;3469;71;0;31;;http://www.imdb.com/title/tt0337921/;"2015-02-14 19:35:04";no;no;no;no
"Dante's Peak";1997;http://www.icheckmovies.com/movies/dantes+peak/;3682;40;0;28;;http://www.imdb.com/title/tt0118928/;"2015-02-14 19:32:59";no;no;no;no
Sphere;1998;http://www.icheckmovies.com/movies/sphere/;4193;90;0;54;;http://www.imdb.com/title/tt0120184/;"2015-02-14 19:29:46";no;no;no;no
"La pianiste";2001;http://www.icheckmovies.com/movies/la+pianiste/;4434;415;5;151;"The Piano Teacher";http://www.imdb.com/title/tt0254686/;"2015-02-14 19:27:23";no;no;no;no
"The Secret Garden";1993;http://www.icheckmovies.com/movies/the+secret+garden/;4872;277;0;49;;http://www.imdb.com/title/tt0108071/;"2015-02-14 19:24:46";no;no;no;no
"The Texas Chainsaw Massacre";2003;http://www.icheckmovies.com/movies/the+texas+chainsaw+massacre/;5725;91;0;86;;http://www.imdb.com/title/tt0324216/;"2015-02-14 19:21:06";no;no;no;no
"The Bone Collector";1999;http://www.icheckmovies.com/movies/the+bone+collector/;6741;186;0;51;;http://www.imdb.com/title/tt0145681/;"2015-02-14 19:12:50";no;no;no;no
"The Count of Monte Cristo";2002;http://www.icheckmovies.com/movies/the+count+of+monte+cristo-2002/;6823;471;0;60;;http://www.imdb.com/title/tt0245844/;"2015-02-14 19:12:27";no;no;no;no
"Fast Five";2011;http://www.icheckmovies.com/movies/fast+five/;14851;449;1;100;;http://www.imdb.com/title/tt1596343/;"2015-02-14 19:01:00";no;no;no;no
"The Taking of Pelham 1 2 3";2009;http://www.icheckmovies.com/movies/the+taking+of+pelham+1+2+3/;5718;85;0;48;;http://www.imdb.com/title/tt1111422/;"2015-02-14 18:55:03";no;no;no;no
Twilight;2008;http://www.icheckmovies.com/movies/twilight/;42185;506;1;150;;http://www.imdb.com/title/tt1099212/;"2015-02-14 18:42:59";no;no;no;no
"Spider-Man 2";2004;http://www.icheckmovies.com/movies/spider-man+2/;73089;1431;7;285;;http://www.imdb.com/title/tt0316654/;"2015-02-14 18:39:21";no;no;no;no
"Lola rennt";1998;http://www.icheckmovies.com/movies/lola+rennt/;19469;1617;6;238;"Run Lola Run";http://www.imdb.com/title/tt0130827/;"2015-02-14 18:35:09";no;no;no;no
"Evil Dead";2013;http://www.icheckmovies.com/movies/evil+dead/;3755;135;0;103;;http://www.imdb.com/title/tt1288558/;"2015-02-14 18:30:07";no;no;no;no
Trance;2013;http://www.icheckmovies.com/movies/trance-2013-1/;3293;142;0;61;;http://www.imdb.com/title/tt1924429/;"2015-02-14 18:25:37";no;no;no;no
Primer;2004;http://www.icheckmovies.com/movies/primer/;12768;1208;5;179;;http://www.imdb.com/title/tt0390384/;"2015-02-14 18:17:49";no;no;no;no
"In Time";2011;http://www.icheckmovies.com/movies/in+time/;9773;358;0;87;;http://www.imdb.com/title/tt1637688/;"2015-02-14 17:15:06";no;no;no;no
"Don Jon";2013;http://www.icheckmovies.com/movies/don+jon/;6324;208;0;103;;http://www.imdb.com/title/tt2229499/;"2015-02-14 01:58:28";no;no;no;no
Adventureland;2009;http://www.icheckmovies.com/movies/adventureland/;11751;447;1;109;;http://www.imdb.com/title/tt1091722/;"2015-02-14 01:37:59";no;no;no;no
"Deux jours, une nuit";2014;http://www.icheckmovies.com/movies/deux+jours+une+nuit/;1371;138;2;111;;http://www.imdb.com/title/tt2737050/;"2015-02-13 23:27:31";no;no;no;no
"Coyote Ugly";2000;http://www.icheckmovies.com/movies/coyote+ugly/;8411;122;0;35;;http://www.imdb.com/title/tt0200550/;"2015-02-13 23:25:11";no;no;no;no
"Shrek 2";2004;http://www.icheckmovies.com/movies/shrek+2/;72744;1054;4;201;;http://www.imdb.com/title/tt0298148/;"2015-02-13 22:41:10";no;no;no;no
"The Theory of Everything";2014;http://www.icheckmovies.com/movies/the+theory+of+everything-2014-1/;5012;298;1;129;;http://www.imdb.com/title/tt2980516/;"2015-02-11 00:40:04";no;no;no;no
Foxcatcher;2014;http://www.icheckmovies.com/movies/foxcatcher/;2845;105;1;117;;http://www.imdb.com/title/tt1100089/;"2015-02-10 01:09:12";no;no;no;no
"Open Water";2003;http://www.icheckmovies.com/movies/open+water/;2303;31;0;49;;http://www.imdb.com/title/tt0374102/;"2015-02-09 15:27:14";no;no;no;no
"House of Wax";2005;http://www.icheckmovies.com/movies/house+of+wax-2005-1/;5359;48;0;64;;http://www.imdb.com/title/tt0397065/;"2015-02-09 15:26:07";no;no;no;no
"Saw III";2006;http://www.icheckmovies.com/movies/saw+iii/;10103;145;0;90;;http://www.imdb.com/title/tt0489270/;"2015-02-09 15:25:50";no;no;no;no
"World War Z";2013;http://www.icheckmovies.com/movies/world+war+z/;12245;339;1;175;;http://www.imdb.com/title/tt0816711/;"2015-02-09 15:24:34";no;no;no;no
"Joy Ride";2001;http://www.icheckmovies.com/movies/joy+ride/;2059;50;0;37;;http://www.imdb.com/title/tt0206314/;"2015-02-09 15:22:35";no;no;no;no
"Hostel: Part II";2007;http://www.icheckmovies.com/movies/hostel+part+ii/;3829;52;0;64;;http://www.imdb.com/title/tt0498353/;"2015-02-09 15:21:59";no;no;no;no
"The Poughkeepsie Tapes";2007;http://www.icheckmovies.com/movies/the+poughkeepsie+tapes/;460;14;0;31;;http://www.imdb.com/title/tt1010271/;"2015-02-09 15:21:19";no;no;no;no
Disturbia;2007;http://www.icheckmovies.com/movies/disturbia/;11178;345;0;73;;http://www.imdb.com/title/tt0486822/;"2015-02-09 15:19:58";no;no;no;no
"Final Destination 2";2003;http://www.icheckmovies.com/movies/final+destination+2/;8889;103;0;74;;http://www.imdb.com/title/tt0309593/;"2015-02-09 15:18:50";no;no;no;no
"I Still Know What You Did Last Summer";1998;http://www.icheckmovies.com/movies/i+still+know+what+you+did+last+summer/;4349;30;0;44;;http://www.imdb.com/title/tt0130018/;"2015-02-09 15:16:16";no;no;no;no
Sinister;2012;http://www.icheckmovies.com/movies/sinister-2012/;3950;153;0;104;;http://www.imdb.com/title/tt1922777/;"2015-02-09 15:15:50";no;no;no;no
"Stir of Echoes";1999;http://www.icheckmovies.com/movies/stir+of+echoes/;4082;117;1;69;;http://www.imdb.com/title/tt0164181/;"2015-02-09 15:14:32";no;no;no;no
"The Mist";2007;http://www.icheckmovies.com/movies/the+mist/;16159;806;1;177;;http://www.imdb.com/title/tt0884328/;"2015-02-09 15:11:07";no;no;no;no
Frozen;2010;http://www.icheckmovies.com/movies/frozen/;2684;81;0;63;;http://www.imdb.com/title/tt1323045/;"2015-02-09 14:30:21";no;no;no;no
Selma;2014;http://www.icheckmovies.com/movies/selma-2014-1/;1941;100;2;103;;http://www.imdb.com/title/tt1020072/;"2015-02-08 09:46:02";no;no;no;no
"22 Jump Street";2014;http://www.icheckmovies.com/movies/22+jump+street/;6521;293;1;89;;http://www.imdb.com/title/tt2294449/;"2015-02-06 01:25:41";no;no;no;no
Nightcrawler;2014;http://www.icheckmovies.com/movies/nightcrawler/;6343;689;3;168;;http://www.imdb.com/title/tt2872718/;"2015-02-05 23:03:57";no;no;no;no
"Birdman or (The Unexpected Virtue of Ignorance)";2014;http://www.icheckmovies.com/movies/birdman+or+the+unexpected+virtue+of+ignorance/;9277;1221;6;249;;http://www.imdb.com/title/tt2562232/;"2015-02-05 01:40:07";no;no;no;no
"Not Another Teen Movie";2001;http://www.icheckmovies.com/movies/not+another+teen+movie/;7991;105;0;39;;http://www.imdb.com/title/tt0277371/;"2015-02-04 18:47:29";no;no;no;no
"Mickey Blue Eyes";1999;http://www.icheckmovies.com/movies/mickey+blue+eyes/;2272;28;1;16;;http://www.imdb.com/title/tt0130121/;"2015-02-04 18:46:25";no;no;no;no
"Jackass Number Two";2006;http://www.icheckmovies.com/movies/jackass+number+two/;7849;147;0;54;;http://www.imdb.com/title/tt0493430/;"2015-02-04 17:36:05";no;no;no;no
Flightplan;2005;http://www.icheckmovies.com/movies/flightplan/;19367;183;1;49;;http://www.imdb.com/title/tt0408790/;"2015-02-04 17:33:01";no;no;no;no
Evolution;2001;http://www.icheckmovies.com/movies/evolution/;6093;134;0;39;;http://www.imdb.com/title/tt0251075/;"2015-02-04 17:32:26";no;no;no;no
Defiance;2008;http://www.icheckmovies.com/movies/defiance/;4272;164;0;65;;http://www.imdb.com/title/tt1034303/;"2015-02-04 17:31:50";no;no;no;no
"The Butterfly Effect";2004;http://www.icheckmovies.com/movies/the+butterfly+effect/;35208;2151;1;172;;http://www.imdb.com/title/tt0289879/;"2015-02-04 17:30:58";no;no;yes;no
"The Vow";2012;http://www.icheckmovies.com/movies/the+vow-2012/;4768;159;0;73;;http://www.imdb.com/title/tt1606389/;"2015-02-04 17:23:19";no;no;no;no
Armageddon;1998;http://www.icheckmovies.com/movies/armageddon/;48551;993;3;150;;http://www.imdb.com/title/tt0120591/;"2015-02-04 17:18:12";no;no;no;no
"The Armstrong Lie";2013;http://www.icheckmovies.com/movies/the+armstrong+lie/;274;5;0;16;;http://www.imdb.com/title/tt1638364/;"2015-02-04 10:52:15";no;no;no;no
"Along Came a Spider";2001;http://www.icheckmovies.com/movies/along+came+a+spider/;2464;36;0;21;;http://www.imdb.com/title/tt0164334/;"2015-02-04 09:24:19";no;no;no;no
"40 Days and 40 Nights";2002;http://www.icheckmovies.com/movies/40+days+and+40+nights/;5433;47;0;23;;http://www.imdb.com/title/tt0243736/;"2015-02-04 09:16:44";no;no;no;no
"The Manchurian Candidate";2004;http://www.icheckmovies.com/movies/the+manchurian+candidate-2004-1/;3474;50;0;53;;http://www.imdb.com/title/tt0368008/;"2015-02-04 09:16:03";no;no;no;no
Arachnophobia;1990;http://www.icheckmovies.com/movies/arachnophobia/;3458;59;0;59;;http://www.imdb.com/title/tt0099052/;"2015-02-04 09:10:14";no;no;no;no
"D2: The Mighty Ducks";1994;http://www.icheckmovies.com/movies/d2+the+mighty+ducks/;3599;70;0;31;"The Mighty Ducks 2";http://www.imdb.com/title/tt0109520/;"2015-02-04 09:04:31";no;no;no;no
"Final Destination 3";2006;http://www.icheckmovies.com/movies/final+destination+3/;7483;72;0;71;;http://www.imdb.com/title/tt0414982/;"2015-02-04 09:04:02";no;no;no;no
Outbreak;1995;http://www.icheckmovies.com/movies/outbreak/;3853;76;0;53;;http://www.imdb.com/title/tt0114069/;"2015-02-04 03:13:57";no;no;no;no
"The Hangover Part III";2013;http://www.icheckmovies.com/movies/the+hangover+part+iii/;7663;81;1;89;;http://www.imdb.com/title/tt1951261/;"2015-02-04 03:13:30";no;no;no;no
"One Fine Day";1996;http://www.icheckmovies.com/movies/one+fine+day/;2152;83;0;24;;http://www.imdb.com/title/tt0117247/;"2015-02-04 03:11:47";no;no;no;no
"Paranormal Activity 2";2010;http://www.icheckmovies.com/movies/paranormal+activity+2/;6834;87;0;89;;http://www.imdb.com/title/tt1536044/;"2015-02-04 03:10:44";no;no;no;no
Wimbledon;2004;http://www.icheckmovies.com/movies/wimbledon/;4348;91;0;33;;http://www.imdb.com/title/tt0360201/;"2015-02-04 03:10:03";no;no;no;no
"Babe: Pig in the City";1998;http://www.icheckmovies.com/movies/babe+pig+in+the+city/;13220;92;1;50;;http://www.imdb.com/title/tt0120595/;"2015-02-04 03:08:57";no;no;no;no
"Queen of the Damned";2002;http://www.icheckmovies.com/movies/queen+of+the+damned/;2811;92;0;39;;http://www.imdb.com/title/tt0238546/;"2015-02-04 03:08:28";no;no;no;no
"Journey to the Center of the Earth";2008;http://www.icheckmovies.com/movies/journey+to+the+center+of+the+earth/;14538;107;1;45;;http://www.imdb.com/title/tt0373051/;"2015-02-04 03:04:42";no;no;no;no
"Oz the Great and Powerful";2013;http://www.icheckmovies.com/movies/oz+the+great+and+powerful/;7376;127;1;110;;http://www.imdb.com/title/tt1623205/;"2015-02-04 03:01:30";no;no;no;no
"Alien: Resurrection";1997;http://www.icheckmovies.com/movies/alien+resurrection/;7688;127;0;109;"Alien 4";http://www.imdb.com/title/tt0118583/;"2015-02-04 03:00:52";no;no;no;no
"Romy and Michele's High School Reunion";1997;http://www.icheckmovies.com/movies/romy+and+micheles+high+school+reunion/;3464;149;0;37;;http://www.imdb.com/title/tt0120032/;"2015-02-04 02:57:41";no;no;no;no
"Body of Lies";2008;http://www.icheckmovies.com/movies/body+of+lies/;6337;159;0;69;;http://www.imdb.com/title/tt0758774/;"2015-02-04 02:56:09";no;no;no;no
"Born on the Fourth of July";1989;http://www.icheckmovies.com/movies/born+on+the+fourth+of+july/;7104;170;4;134;;http://www.imdb.com/title/tt0096969/;"2015-02-04 02:55:00";no;no;no;no
"Les demoiselles de Rochefort";1967;http://www.icheckmovies.com/movies/les+demoiselles+de+rochefort/;1388;180;8;129;"The Young Girls of Rochefort";http://www.imdb.com/title/tt0062873/;"2015-02-04 02:53:37";no;no;no;no
"Logan's Run";1976;http://www.icheckmovies.com/movies/logans+run/;4402;195;3;95;;http://www.imdb.com/title/tt0074812/;"2015-02-04 02:52:42";no;no;no;no
"The Fast and the Furious: Tokyo Drift";2006;http://www.icheckmovies.com/movies/the+fast+and+the+furious+tokyo+drift/;9740;194;0;76;;http://www.imdb.com/title/tt0463985/;"2015-02-04 02:52:13";no;no;no;no
"The Dictator";2012;http://www.icheckmovies.com/movies/the+dictator-2012/;8832;214;0;97;;http://www.imdb.com/title/tt1645170/;"2015-02-04 02:50:24";no;no;no;no
"Nineteen Eighty-Four";1984;http://www.icheckmovies.com/movies/nineteen+eighty-four/;4180;225;1;92;;http://www.imdb.com/title/tt0087803/;"2015-02-04 02:49:10";no;no;no;no
"Super Size Me";2004;http://www.icheckmovies.com/movies/super+size+me/;12951;276;0;82;;http://www.imdb.com/title/tt0390521/;"2015-02-04 02:45:49";no;no;no;no
Insidious;2010;http://www.icheckmovies.com/movies/insidious/;8406;316;0;135;;http://www.imdb.com/title/tt1591095/;"2015-02-04 02:44:09";no;no;no;no
"The Ides of March";2011;http://www.icheckmovies.com/movies/the+ides+of+march/;8965;309;0;140;;http://www.imdb.com/title/tt1124035/;"2015-02-04 02:43:08";no;no;no;no
2012;2009;http://www.icheckmovies.com/movies/2012/;35153;321;1;115;;http://www.imdb.com/title/tt1190080/;"2015-02-04 02:42:32";no;no;no;no
"Escape from Alcatraz";1979;http://www.icheckmovies.com/movies/escape+from+alcatraz/;6759;323;0;109;;http://www.imdb.com/title/tt0079116/;"2015-02-04 02:42:23";no;no;no;no
1408;2007;http://www.icheckmovies.com/movies/1408/;10400;332;0;106;;http://www.imdb.com/title/tt0450385/;"2015-02-04 02:41:42";no;no;no;no
"House of 1000 Corpses";2003;http://www.icheckmovies.com/movies/house+of+1000+corpses/;6538;251;1;98;;http://www.imdb.com/title/tt0251736/;"2015-02-04 02:39:12";no;no;no;no
"The Player";1992;http://www.icheckmovies.com/movies/the+player/;5208;373;9;213;;http://www.imdb.com/title/tt0105151/;"2015-02-04 02:38:26";no;no;no;no
"Michael Clayton";2007;http://www.icheckmovies.com/movies/michael+clayton/;10238;425;2;126;;http://www.imdb.com/title/tt0465538/;"2015-02-04 02:36:57";no;no;no;no
"Gosford Park";2001;http://www.icheckmovies.com/movies/gosford+park/;8574;489;5;152;;http://www.imdb.com/title/tt0280707/;"2015-02-04 02:33:23";no;no;no;no
"The Abyss";1989;http://www.icheckmovies.com/movies/the+abyss/;11706;621;1;125;;http://www.imdb.com/title/tt0096754/;"2015-02-04 02:29:16";no;no;no;no
Philadelphia;1993;http://www.icheckmovies.com/movies/philadelphia/;22218;877;3;193;;http://www.imdb.com/title/tt0107818/;"2015-02-04 01:54:16";no;no;no;no
"Devil's Advocate";1997;http://www.icheckmovies.com/movies/devils+advocate-1997/;16958;892;1;102;;http://www.imdb.com/title/tt0118971/;"2015-02-04 01:53:01";no;no;no;no
"A Beautiful Mind";2001;http://www.icheckmovies.com/movies/a+beautiful+mind/;60871;4154;11;322;;http://www.imdb.com/title/tt0268978/;"2015-02-04 01:41:30";no;no;no;no
Quills;2000;http://www.icheckmovies.com/movies/quills/;3321;206;2;62;;http://www.imdb.com/title/tt0180073/;"2015-02-04 01:38:41";no;no;no;no
"Straw Dogs";1971;http://www.icheckmovies.com/movies/straw+dogs/;6424;495;8;227;;http://www.imdb.com/title/tt0067800/;"2015-02-03 01:39:36";yes;no;no;no
"American Sniper";2014;http://www.icheckmovies.com/movies/american+sniper/;3584;97;2;111;;http://www.imdb.com/title/tt2179136/;"2015-02-02 23:26:05";no;no;no;no
"Ex Machina";2015;http://www.icheckmovies.com/movies/ex+machina/;249;27;0;13;;http://www.imdb.com/title/tt0470752/;"2015-02-01 01:42:42";no;no;no;no
"The Graduate";1967;http://www.icheckmovies.com/movies/the+graduate/;35818;2961;25;535;;http://www.imdb.com/title/tt0061722/;"2015-01-30 13:26:46";yes;no;no;no
"Romeo + Juliet";1996;http://www.icheckmovies.com/movies/romeo+plus+juliet/;31914;1364;4;170;"Romeo and Juliet";http://www.imdb.com/title/tt0117509/;"2015-01-30 01:00:17";no;no;no;no
"Men of Honor";2000;http://www.icheckmovies.com/movies/men+of+honor/;3822;155;0;35;"Men of Honour";http://www.imdb.com/title/tt0203019/;"2015-01-29 22:58:42";no;no;no;no
"12 Years a Slave";2013;http://www.icheckmovies.com/movies/12+years+a+slave/;15788;1187;12;361;;http://www.imdb.com/title/tt2024544/;"2015-01-29 22:52:47";no;no;no;no
Whiplash;2014;http://www.icheckmovies.com/movies/whiplash-2014-1/;7958;1345;9;252;;http://www.imdb.com/title/tt2582802/;"2015-01-29 01:30:30";no;no;no;no
Catfish;2010;http://www.icheckmovies.com/movies/catfish/;4527;239;0;65;;http://www.imdb.com/title/tt1584016/;"2015-01-26 17:01:51";no;no;no;no
"Crimson Tide";1995;http://www.icheckmovies.com/movies/crimson+tide/;2907;108;0;60;;http://www.imdb.com/title/tt0112740/;"2015-01-24 01:52:29";no;no;no;no
"The Talented Mr. Ripley";1999;http://www.icheckmovies.com/movies/the+talented+mr.+ripley/;10156;579;1;144;;http://www.imdb.com/title/tt0134119/;"2015-01-21 23:03:02";no;no;no;no
"The House of the Devil";2009;http://www.icheckmovies.com/movies/the+house+of+the+devil/;2565;144;2;112;;http://www.imdb.com/title/tt1172994/;"2015-01-21 20:45:11";no;no;no;no
"Million Dollar Baby";2004;http://www.icheckmovies.com/movies/million+dollar+baby/;52017;2580;10;318;;http://www.imdb.com/title/tt0405159/;"2015-01-21 01:30:51";no;no;no;no
Flight;2012;http://www.icheckmovies.com/movies/flight-2012-1/;7208;260;1;135;;http://www.imdb.com/title/tt1907668/;"2015-01-20 22:32:15";no;no;no;no
"Safe House";2012;http://www.icheckmovies.com/movies/safe+house-2012/;5362;77;1;59;;http://www.imdb.com/title/tt1599348/;"2015-01-20 22:31:24";no;no;no;no
"The Grand Budapest Hotel";2014;http://www.icheckmovies.com/movies/the+grand+budapest+hotel/;16381;2207;7;353;;http://www.imdb.com/title/tt2278388/;"2015-01-20 12:40:44";no;no;no;no
"The Dentist";1996;http://www.icheckmovies.com/movies/the+dentist-1996/;443;7;0;29;;http://www.imdb.com/title/tt0116075/;"2015-01-19 22:35:07";no;no;no;no
"Marathon Man";1976;http://www.icheckmovies.com/movies/marathon+man/;4326;224;4;117;;http://www.imdb.com/title/tt0074860/;"2015-01-19 22:34:54";no;no;no;no
Boyhood;2014;http://www.icheckmovies.com/movies/boyhood/;8924;1317;10;284;;http://www.imdb.com/title/tt1065073/;"2015-01-19 22:09:51";no;no;no;no
Kynodontas;2009;http://www.icheckmovies.com/movies/kynodontas/;4247;551;3;174;Dogtooth;http://www.imdb.com/title/tt1379182/;"2015-01-17 01:02:26";no;no;no;no
An...;2012;http://www.icheckmovies.com/movies/an.../;37;3;0;6;"What If...";http://www.imdb.com/title/tt2400283/;"2015-01-17 01:02:04";no;no;no;no
"The Summit";2012;http://www.icheckmovies.com/movies/the+summit-2012-1/;93;5;0;10;;http://www.imdb.com/title/tt2363471/;"2015-01-15 17:34:46";no;no;no;no
"The Woman in Black";2012;http://www.icheckmovies.com/movies/the+woman+in+black-2012-1/;6085;135;0;112;;http://www.imdb.com/title/tt1596365/;"2015-01-13 22:36:05";no;no;no;no
"U Turn";1997;http://www.icheckmovies.com/movies/u+turn/;1670;71;0;35;;http://www.imdb.com/title/tt0120399/;"2015-01-10 20:29:19";no;no;no;no
"Saw IV";2007;http://www.icheckmovies.com/movies/saw+iv/;7536;106;0;65;;http://www.imdb.com/title/tt0890870/;"2015-01-10 20:27:58";no;no;no;no
"Road Trip";2000;http://www.icheckmovies.com/movies/road+trip/;9523;164;1;62;;http://www.imdb.com/title/tt0215129/;"2015-01-10 20:27:01";no;no;no;no
"One Hour Photo";2002;http://www.icheckmovies.com/movies/one+hour+photo/;6401;229;0;62;;http://www.imdb.com/title/tt0265459/;"2015-01-10 20:26:23";no;no;no;no
