title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"A Beautiful Mind";2001;http://www.icheckmovies.com/movies/a+beautiful+mind/;60871;4154;11;322;;http://www.imdb.com/title/tt0268978/;"2013-03-31 15:47:58";no;no;no;no
"Lock, Stock and Two Smoking Barrels";1998;http://www.icheckmovies.com/movies/lock+stock+and+two+smoking+barrels/;42936;3884;5;276;;http://www.imdb.com/title/tt0120735/;"2013-03-31 15:47:55";no;no;no;no
"The Sixth Sense";1999;http://www.icheckmovies.com/movies/the+sixth+sense/;83663;4123;21;423;;http://www.imdb.com/title/tt0167404/;"2013-03-31 15:47:54";no;no;no;no
Ratatouille;2007;http://www.icheckmovies.com/movies/ratatouille/;84465;4193;8;338;;http://www.imdb.com/title/tt0382932/;"2013-03-31 15:47:50";no;no;no;no
"In Bruges";2008;http://www.icheckmovies.com/movies/in+bruges/;38423;4185;4;339;;http://www.imdb.com/title/tt0780536/;"2013-03-31 15:47:49";no;no;no;no
"Gran Torino";2008;http://www.icheckmovies.com/movies/gran+torino/;55976;4139;8;291;;http://www.imdb.com/title/tt1205489/;"2013-03-31 15:47:48";no;no;no;no
"Good Will Hunting";1997;http://www.icheckmovies.com/movies/good+will+hunting/;60993;4531;8;388;;http://www.imdb.com/title/tt0119217/;"2013-03-31 15:47:46";no;no;no;no
"Twelve Monkeys";1995;http://www.icheckmovies.com/movies/twelve+monkeys/;50421;4162;14;400;;http://www.imdb.com/title/tt0114746/;"2013-03-31 15:47:45";no;no;no;no
"Catch Me If You Can";2002;http://www.icheckmovies.com/movies/catch+me+if+you+can/;64566;4454;6;284;;http://www.imdb.com/title/tt0264464/;"2013-03-31 15:47:43";no;no;no;no
Drive;2011;http://www.icheckmovies.com/movies/drive-2011-1/;39524;4652;5;534;;http://www.imdb.com/title/tt0780504/;"2013-03-31 15:47:43";no;no;no;no
"The Hangover";2009;http://www.icheckmovies.com/movies/the+hangover/;78853;4008;3;279;;http://www.imdb.com/title/tt1119646/;"2013-03-31 15:47:40";no;no;no;no
Juno;2007;http://www.icheckmovies.com/movies/juno/;68933;4105;8;306;;http://www.imdb.com/title/tt0467406/;"2013-03-31 15:47:30";no;no;no;no
"Pirates of the Caribbean: The Curse of the Black Pearl";2003;http://www.icheckmovies.com/movies/pirates+of+the+caribbean+the+curse+of+the+black+pearl/;97165;4284;10;397;;http://www.imdb.com/title/tt0325980/;"2013-03-31 15:47:26";no;no;no;no
"Jurassic Park";1993;http://www.icheckmovies.com/movies/jurassic+park/;92469;4779;16;518;;http://www.imdb.com/title/tt0107290/;"2013-03-31 15:47:25";no;no;no;no
"Monsters, Inc.";2001;http://www.icheckmovies.com/movies/monsters+inc./;96112;4781;12;369;;http://www.imdb.com/title/tt0198781/;"2013-03-31 15:47:03";no;no;no;no
"The Nightmare Before Christmas";1993;http://www.icheckmovies.com/movies/the+nightmare+before+christmas/;63261;4565;12;353;;http://www.imdb.com/title/tt0107688/;"2013-03-31 15:46:43";no;no;no;no
"Edward Scissorhands";1990;http://www.icheckmovies.com/movies/edward+scissorhands/;62773;4681;7;347;;http://www.imdb.com/title/tt0099487/;"2013-03-31 15:46:41";no;no;no;no
"Lost in Translation";2003;http://www.icheckmovies.com/movies/lost+in+translation/;44298;4755;12;531;;http://www.imdb.com/title/tt0335266/;"2013-03-31 15:46:40";no;no;no;no
"Scott Pilgrim vs. the World";2010;http://www.icheckmovies.com/movies/scott+pilgrim+vs.+the+world/;49109;4767;5;333;;http://www.imdb.com/title/tt0446029/;"2013-03-31 15:46:38";no;no;no;no
"Slumdog Millionaire";2008;http://www.icheckmovies.com/movies/slumdog+millionaire/;82189;4675;11;384;;http://www.imdb.com/title/tt1010048/;"2013-03-31 15:46:34";no;no;no;no
"Shutter Island";2010;http://www.icheckmovies.com/movies/shutter+island/;68907;5178;9;388;;http://www.imdb.com/title/tt1130884/;"2013-03-31 15:46:29";no;no;no;no
"Full Metal Jacket";1987;http://www.icheckmovies.com/movies/full+metal+jacket/;54812;4801;15;507;;http://www.imdb.com/title/tt0093058/;"2013-03-31 15:46:27";no;no;no;no
"The Social Network";2010;http://www.icheckmovies.com/movies/the+social+network/;70633;4739;10;460;;http://www.imdb.com/title/tt1285016/;"2013-03-31 15:46:21";no;no;no;no
"Kill Bill: Vol. 2";2004;http://www.icheckmovies.com/movies/kill+bill+vol.+2/;71945;4861;7;458;;http://www.imdb.com/title/tt0378194/;"2013-03-31 15:46:20";no;no;no;no
"Star Wars: Episode VI - Return of the Jedi";1983;http://www.icheckmovies.com/movies/star+wars+episode+vi+-+return+of+the+jedi/;82472;4893;18;507;;http://www.imdb.com/title/tt0086190/;"2013-03-31 15:46:18";no;no;no;no
"Groundhog Day";1993;http://www.icheckmovies.com/movies/groundhog+day/;64921;5069;18;470;;http://www.imdb.com/title/tt0107048/;"2013-03-31 15:46:17";no;no;no;no
"There Will Be Blood";2007;http://www.icheckmovies.com/movies/there+will+be+blood/;46852;5101;18;610;;http://www.imdb.com/title/tt0469494/;"2013-03-31 15:46:15";no;no;no;no
Casablanca;1942;http://www.icheckmovies.com/movies/casablanca/;45709;4857;32;785;;http://www.imdb.com/title/tt0034583/;"2013-03-31 15:46:13";no;no;no;no
"Children of Men";2006;http://www.icheckmovies.com/movies/children+of+men/;51004;4847;11;442;;http://www.imdb.com/title/tt0206634/;"2013-03-31 15:46:12";no;no;no;no
Fargo;1996;http://www.icheckmovies.com/movies/fargo/;51482;5247;25;661;;http://www.imdb.com/title/tt0116282/;"2013-03-31 15:46:02";no;no;no;no
"Saving Private Ryan";1998;http://www.icheckmovies.com/movies/saving+private+ryan/;80687;5278;25;562;;http://www.imdb.com/title/tt0120815/;"2013-03-31 15:46:01";no;no;no;no
"District 9";2009;http://www.icheckmovies.com/movies/district+9/;70120;5153;11;343;;http://www.imdb.com/title/tt1136608/;"2013-03-31 15:45:56";no;no;no;no
"Finding Nemo";2003;http://www.icheckmovies.com/movies/finding+nemo/;108049;5394;15;446;;http://www.imdb.com/title/tt0266543/;"2013-03-31 15:45:54";no;no;no;no
"Toy Story 3";2010;http://www.icheckmovies.com/movies/toy+story+3/;80321;5298;17;486;;http://www.imdb.com/title/tt0435761/;"2013-03-31 15:45:54";no;no;no;no
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb";1964;http://www.icheckmovies.com/movies/dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb/;40320;5179;31;750;;http://www.imdb.com/title/tt0057012/;"2013-03-31 15:45:53";no;no;no;no
"The Green Mile";1999;http://www.icheckmovies.com/movies/the+green+mile/;72402;5310;13;363;;http://www.imdb.com/title/tt0120689/;"2013-03-31 15:45:50";no;no;no;no
"Batman Begins";2005;http://www.icheckmovies.com/movies/batman+begins/;94276;5282;11;480;;http://www.imdb.com/title/tt0372784/;"2013-03-31 15:45:49";no;no;no;no
"Little Miss Sunshine";2006;http://www.icheckmovies.com/movies/little+miss+sunshine/;60822;5239;5;369;;http://www.imdb.com/title/tt0449059/;"2013-03-31 15:45:48";no;no;no;no
Alien;1979;http://www.icheckmovies.com/movies/alien/;66007;5449;22;761;;http://www.imdb.com/title/tt0078748/;"2013-03-31 15:45:46";no;no;no;no
"(500) Days of Summer";2009;http://www.icheckmovies.com/movies/500+days+of+summer/;50701;5319;4;300;;http://www.imdb.com/title/tt1022603/;"2013-03-31 15:45:45";no;no;no;no
"Sin City";2005;http://www.icheckmovies.com/movies/sin+city/;71332;5243;7;401;;http://www.imdb.com/title/tt0401792/;"2013-03-31 15:45:43";no;no;no;no
"Raiders of the Lost Ark";1981;http://www.icheckmovies.com/movies/raiders+of+the+lost+ark/;75372;5481;25;624;;http://www.imdb.com/title/tt0082971/;"2013-03-31 15:45:42";no;no;no;no
"Taxi Driver";1976;http://www.icheckmovies.com/movies/taxi+driver/;54804;5768;30;841;;http://www.imdb.com/title/tt0075314/;"2013-03-31 15:45:40";no;no;no;no
"Shaun of the Dead";2004;http://www.icheckmovies.com/movies/shaun+of+the+dead/;61870;5678;12;468;;http://www.imdb.com/title/tt0365748/;"2013-03-31 15:45:37";no;no;no;no
"Cidade de Deus";2002;http://www.icheckmovies.com/movies/cidade+de+deus/;42914;5585;19;546;"City of God";http://www.imdb.com/title/tt0317248/;"2013-03-31 15:45:36";no;no;no;no
Trainspotting;1996;http://www.icheckmovies.com/movies/trainspotting/;59474;5750;17;509;;http://www.imdb.com/title/tt0117951/;"2013-03-31 15:45:23";no;no;no;no
"Black Swan";2010;http://www.icheckmovies.com/movies/black+swan/;67117;5807;10;533;;http://www.imdb.com/title/tt0947798/;"2013-03-31 15:45:20";no;no;no;no
"Toy Story";1995;http://www.icheckmovies.com/movies/toy+story/;110785;6089;22;577;;http://www.imdb.com/title/tt0114709/;"2013-03-31 15:45:18";no;no;no;no
"Blade Runner";1982;http://www.icheckmovies.com/movies/blade+runner/;55552;5815;26;783;;http://www.imdb.com/title/tt0083658/;"2013-03-31 15:45:16";no;no;no;no
"12 Angry Men";1957;http://www.icheckmovies.com/movies/12+angry+men/;41291;6296;27;651;;http://www.imdb.com/title/tt0050083/;"2013-03-31 15:45:07";no;no;no;no
"No Country for Old Men";2007;http://www.icheckmovies.com/movies/no+country+for+old+men/;65250;6024;19;640;;http://www.imdb.com/title/tt0477348/;"2013-03-31 15:45:05";no;no;no;no
"The Truman Show";1998;http://www.icheckmovies.com/movies/the+truman+show/;82124;6338;9;463;;http://www.imdb.com/title/tt0120382/;"2013-03-31 15:44:59";no;no;no;no
Snatch.;2000;http://www.icheckmovies.com/movies/snatch./;58081;5860;10;380;;http://www.imdb.com/title/tt0208092/;"2013-03-31 15:44:56";no;no;no;no
Gladiator;2000;http://www.icheckmovies.com/movies/gladiator/;90624;6157;20;507;;http://www.imdb.com/title/tt0172495/;"2013-03-31 15:44:37";no;no;no;no
"The Usual Suspects";1995;http://www.icheckmovies.com/movies/the+usual+suspects/;58468;6262;21;551;;http://www.imdb.com/title/tt0114814/;"2013-03-31 15:44:36";no;no;no;no
Goodfellas;1990;http://www.icheckmovies.com/movies/goodfellas/;59181;6585;27;774;;http://www.imdb.com/title/tt0099685/;"2013-03-31 15:44:32";no;no;no;no
"Monty Python and the Holy Grail";1975;http://www.icheckmovies.com/movies/monty+python+and+the+holy+grail/;69252;6366;18;486;;http://www.imdb.com/title/tt0071853/;"2013-03-31 15:44:31";no;no;no;no
"American History X";1998;http://www.icheckmovies.com/movies/american+history+x/;68380;6542;11;399;;http://www.imdb.com/title/tt0120586/;"2013-03-31 15:44:30";no;no;no;no
"The Departed";2006;http://www.icheckmovies.com/movies/the+departed/;73367;6695;16;544;;http://www.imdb.com/title/tt0407887/;"2013-03-31 15:44:29";no;no;no;no
"The Godfather: Part II";1974;http://www.icheckmovies.com/movies/the+godfather+part+ii/;57814;6489;28;748;;http://www.imdb.com/title/tt0071562/;"2013-03-31 15:44:28";no;no;no;no
"One Flew Over the Cuckoo's Nest";1975;http://www.icheckmovies.com/movies/one+flew+over+the+cuckoos+nest/;61659;6707;31;745;;http://www.imdb.com/title/tt0073486/;"2013-03-31 15:44:26";no;no;no;no
"El laberinto del fauno";2006;http://www.icheckmovies.com/movies/el+laberinto+del+fauno/;59476;6639;26;608;"Pan's Labyrinth";http://www.imdb.com/title/tt0457430/;"2013-03-31 15:44:25";no;no;no;no
"Requiem for a Dream";2000;http://www.icheckmovies.com/movies/requiem+for+a+dream/;62772;6670;16;539;;http://www.imdb.com/title/tt0180093/;"2013-03-31 15:44:23";no;no;no;no
"The Prestige";2006;http://www.icheckmovies.com/movies/the+prestige/;70979;7162;12;462;;http://www.imdb.com/title/tt0482571/;"2013-03-31 15:44:19";no;no;no;no
"Sen to Chihiro no kamikakushi";2001;http://www.icheckmovies.com/movies/sen+to+chihiro+no+kamikakushi/;50393;7193;30;670;"Spirited Away";http://www.imdb.com/title/tt0245429/;"2013-03-31 15:44:19";yes;no;no;no
"The Lion King";1994;http://www.icheckmovies.com/movies/the+lion+king/;111416;7165;19;498;;http://www.imdb.com/title/tt0110357/;"2013-03-31 15:44:16";no;no;no;no
"The Silence of the Lambs";1991;http://www.icheckmovies.com/movies/the+silence+of+the+lambs/;84639;7321;28;785;;http://www.imdb.com/title/tt0102926/;"2013-03-31 15:44:15";no;no;no;no
"The Shining";1980;http://www.icheckmovies.com/movies/the+shining/;76601;7384;21;809;;http://www.imdb.com/title/tt0081505/;"2013-03-31 15:44:14";no;no;no;no
"Kill Bill: Vol. 1";2003;http://www.icheckmovies.com/movies/kill+bill+vol.+1/;88775;7479;12;585;;http://www.imdb.com/title/tt0266697/;"2013-03-31 15:44:12";no;no;no;no
Up;2009;http://www.icheckmovies.com/movies/up/;93843;7769;14;477;;http://www.imdb.com/title/tt1049413/;"2013-03-31 15:44:11";no;no;no;no
"Star Wars";1977;http://www.icheckmovies.com/movies/star+wars/;92836;7708;33;828;;http://www.imdb.com/title/tt0076759/;"2013-03-31 15:44:10";no;no;no;no
"Star Wars: Episode V - The Empire Strikes Back";1980;http://www.icheckmovies.com/movies/star+wars+episode+v+-+the+empire+strikes+back/;88831;7721;22;699;;http://www.imdb.com/title/tt0080684/;"2013-03-31 15:44:02";no;no;no;no
"Reservoir Dogs";1992;http://www.icheckmovies.com/movies/reservoir+dogs/;71717;7921;20;695;;http://www.imdb.com/title/tt0105236/;"2013-03-31 15:44:01";no;no;no;no
WALL·E;2008;http://www.icheckmovies.com/movies/walle/;94619;8049;17;541;;http://www.imdb.com/title/tt0910970/;"2013-03-31 15:44:00";no;no;no;no
"A Clockwork Orange";1971;http://www.icheckmovies.com/movies/a+clockwork+orange/;69773;8274;30;859;;http://www.imdb.com/title/tt0066921/;"2013-03-31 15:43:59";yes;no;no;no
"Donnie Darko";2001;http://www.icheckmovies.com/movies/donnie+darko/;73982;8234;18;580;;http://www.imdb.com/title/tt0246578/;"2013-03-31 15:43:57";no;no;no;no
"The Lord of the Rings: The Two Towers";2002;http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+two+towers/;104769;8664;19;714;;http://www.imdb.com/title/tt0167261/;"2013-03-31 15:43:56";no;no;no;no
"V for Vendetta";2005;http://www.icheckmovies.com/movies/v+for+vendetta/;86192;8292;8;405;;http://www.imdb.com/title/tt0434409/;"2013-03-31 15:43:55";yes;no;no;no
"Back to the Future";1985;http://www.icheckmovies.com/movies/back+to+the+future/;98588;8534;21;650;;http://www.imdb.com/title/tt0088763/;"2013-03-31 15:43:54";no;no;no;no
"American Beauty";1999;http://www.icheckmovies.com/movies/american+beauty/;81084;8578;23;647;;http://www.imdb.com/title/tt0169547/;"2013-03-31 15:43:53";no;no;no;no
Se7en;1995;http://www.icheckmovies.com/movies/se7en/;84677;8929;22;680;;http://www.imdb.com/title/tt0114369/;"2013-03-31 15:43:52";no;no;no;no
"The Big Lebowski";1998;http://www.icheckmovies.com/movies/the+big+lebowski/;66867;8502;20;615;;http://www.imdb.com/title/tt0118715/;"2013-03-31 15:43:51";no;no;no;no
"Le fabuleux destin d'Amélie Poulain";2001;http://www.icheckmovies.com/movies/le+fabuleux+destin+damelie+poulain/;63258;9248;21;624;Amélie;http://www.imdb.com/title/tt0211915/;"2013-03-31 15:43:50";no;no;no;no
"Forrest Gump";1994;http://www.icheckmovies.com/movies/forrest+gump/;112774;9825;24;639;;http://www.imdb.com/title/tt0109830/;"2013-03-31 15:43:50";no;no;no;no
Memento;2000;http://www.icheckmovies.com/movies/memento/;76106;9063;21;671;;http://www.imdb.com/title/tt0209144/;"2013-03-31 15:43:50";yes;no;no;no
"The Lord of the Rings: The Fellowship of the Ring";2001;http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+fellowship+of+the+ring/;109400;10091;23;814;;http://www.imdb.com/title/tt0120737/;"2013-03-31 15:43:45";no;no;no;no
"The Lord of the Rings: The Return of the King";2003;http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+return+of+the+king/;104709;10199;21;792;;http://www.imdb.com/title/tt0167260/;"2013-03-31 15:43:44";no;no;no;no
"The Matrix";1999;http://www.icheckmovies.com/movies/the+matrix/;108630;10234;21;741;;http://www.imdb.com/title/tt0133093/;"2013-03-31 15:43:44";yes;no;no;no
"The Godfather";1972;http://www.icheckmovies.com/movies/the+godfather/;75965;10368;35;1002;;http://www.imdb.com/title/tt0068646/;"2013-03-31 15:43:42";no;no;no;no
"Inglourious Basterds";2009;http://www.icheckmovies.com/movies/inglourious+basterds/;90946;10614;12;650;;http://www.imdb.com/title/tt0361748/;"2013-03-31 15:43:41";no;no;no;no
"Eternal Sunshine of the Spotless Mind";2004;http://www.icheckmovies.com/movies/eternal+sunshine+of+the+spotless+mind/;79086;11400;21;717;;http://www.imdb.com/title/tt0338013/;"2013-03-31 15:43:40";no;no;no;no
Inception;2010;http://www.icheckmovies.com/movies/inception/;103540;13308;15;774;;http://www.imdb.com/title/tt1375666/;"2013-03-31 15:43:38";no;no;no;no
"The Shawshank Redemption";1994;http://www.icheckmovies.com/movies/the+shawshank+redemption/;88096;13712;21;723;;http://www.imdb.com/title/tt0111161/;"2013-03-31 15:43:36";no;no;no;no
"The Dark Knight";2008;http://www.icheckmovies.com/movies/the+dark+knight/;113563;13760;18;814;;http://www.imdb.com/title/tt0468569/;"2013-03-31 15:43:33";no;no;no;no
"Pulp Fiction";1994;http://www.icheckmovies.com/movies/pulp+fiction/;98758;16224;31;1112;;http://www.imdb.com/title/tt0110912/;"2013-03-31 15:43:27";yes;no;no;no
"Fight Club";1999;http://www.icheckmovies.com/movies/fight+club/;103463;17370;14;857;;http://www.imdb.com/title/tt0137523/;"2013-03-31 15:43:15";no;no;no;no
